x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
36,0.2798686417,0.1139577914,0.0016431669,0.2782254748,0.1139578134,169.322706424,69.7345789338
38,0.3700471489,0.1141867666,0.0008522089,0.36919494,0.1141867725,433.221160508,135.280952436
40,0.2564721136,0.1135065834,0.0004265773,0.2560455363,0.1135065849,600.232460052,267.338557616
42,0.2707457597,0.1097492874,0.0002060804,0.2705396793,0.1097492877,1312.78716878,535.546149254
44,0.2554495338,0.1117206143,9.60866004717E-05,0.2553534472,0.1117206144,2657.53441137,1168.3227426
46,0.2694948459,0.111308409,4.32390629259E-05,0.2694516068,0.111308409,6231.67082276,2588.1972907
48,0.2249150211,0.1093582584,1.87791954753E-05,0.2248962419,0.1093582584,11975.8187836,5846.15079979
50,0.2358370266,0.1071427817,7.87163514423E-06,0.235829155,0.1071427817,29959.3604976,13672.2192001
52,0.2324559625,0.1061493921,3.18449223098E-06,0.232452778,0.1061493921,72995.2410451,33481.0242871
54,0.3087555216,0.1084171129,1.24337661653E-06,0.3087542782,0.1084171129,248319.19317,87848.5875756
56,0.2295025646,0.1080659021,4.68546244957E-07,0.229502096,0.1080659021,489817.384076,231602.797561
58,0.2023426561,0.1048874312,1.70407808774E-07,0.2023424857,0.1048874312,1187401.48805,617627.406942
60,0.228063244,0.1056590127,5.98155067755E-08,0.2280631842,0.1056590127,3812776.928,1774025.01593
62,0.2366845802,0.1034542037,2.02640078646E-08,0.2366845599,0.1034542037,11680046.7841,5130020.59109
64,0.1969641692,0.104850518,6.62558406008E-09,0.1969641625,0.104850518,29727818.8226,15876763.2359
66,0.2391894208,0.1042138669,2.09078923594E-09,0.2391894187,0.1042138669,114401497.11,50086998.7109
68,0.1905007149,0.10225864,6.36771484673E-10,0.1905007143,0.10225864,299166528.154,161104857.009
70,0.1593583649,0.1050306537,1.87173440198E-10,0.1593583647,0.1050306537,851394110.951,562336582.741
