x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
338,-0.0421813327,0.156699674,1.05127193644E-221,-0.0421813327,0.156699674,-4.01240927458E+219,-1.49216895766E+220
340,0.0152693634,0.1611322863,2.5659982554E-224,0.0152693634,0.1611322863,5.9506522777E+221,6.28035062871E+222
342,-0.0015074581,0.1639565347,6.04484134381E-227,-0.0015074581,0.1639565347,-2.49379265884E+223,-2.71234148864E+225
344,0.0338572488,0.1687828769,1.37436067698E-229,0.0338572488,0.1687828769,2.4634907995E+227,1.22881357043E+228
346,-0.0227403205,0.1706884911,3.0158087643E-232,-0.0227403205,0.1706884911,-7.54037217266E+229,-5.66127732429E+230
348,0.0675879993,0.1746737999,6.38695919439E-235,0.0675879993,0.1746737999,1.05821874256E+233,2.74090060922E+233
350,-0.0726354331,0.1808270402,1.30548458545E-237,-0.0726354331,0.1808270402,-5.56386754135E+235,-1.38843530445E+236
352,0.0151047625,0.1831064287,2.57535213196E-240,0.0151047625,0.1831064287,5.86512513905E+237,7.11067259112E+238
354,0.0230267794,0.1906413748,4.90330326027E-243,0.0230267794,0.1906413748,4.69617688187E+240,3.88885817926E+241
356,-0.0622765114,0.1926345808,9.01006976625E-246,-0.0622765114,0.1926345808,-6.91187893117E+243,-2.14129474707E+244
358,-0.0019926077,0.200565738,1.59791920854E-248,-0.0019926077,0.200565738,-1.24700155907E+245,-1.25517003485E+247
360,-0.0496229139,0.2095392289,2.73507188521E-251,-0.0496229139,0.2095392289,-1.81431845215E+249,-7.66754913131E+249
362,0.0014919761,0.2133982363,4.51824667166E-254,0.0014919761,0.2133982363,3.30211305871E+250,4.72303541938E+252
364,0.0189134152,0.2263055396,7.20374603647E-257,0.0189134152,0.2263055396,2.6254972173E+254,3.14182257061E+255
