x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
363.2,-0.000006211,4.00084258166E-05,1.42035574468E-06,-7.63135931596E-06,4.00084315825E-05,-5.3728506711,-28.1680122598
364.8,-4.05839567291E-06,3.99647564515E-05,1.40325840271E-06,-5.46165407562E-06,3.99647620856E-05,-3.8921228372,-28.4800342951
366.4,0.000003223,3.97771489171E-05,0.000001373,0.00000185,3.97771543362E-05,1.3474542958,28.9711471287
368,-6.21845635254E-06,4.0460813204E-05,1.35368208301E-06,-7.57213843556E-06,4.04608183827E-05,-5.5937346963,-29.8895737279
369.6,-6.10527827582E-06,0.000040702,1.34871668917E-06,-0.000007454,0.000040702,-5.5267314662,-30.1784182704
371.2,-8.27142395078E-06,4.03782005257E-05,1.33239474626E-06,-9.60381869704E-06,4.03782055531E-05,-7.2079379808,-30.3051831006
372.8,-4.38236452307E-06,4.01296230801E-05,1.34454744845E-06,-5.72691197152E-06,4.01296282313E-05,-4.2593602614,-29.8462666618
374.4,-1.13956749121E-06,3.97455617365E-05,1.3172681172E-06,-2.45683560841E-06,3.97455667286E-05,-1.8650991217,-30.1727367233
376,-1.28540742588E-05,3.99987191004E-05,1.29610950624E-06,-1.4150183765E-05,3.99987239029E-05,-10.9174291963,-30.8610469335
377.6,-6.73655645428E-06,3.97118298278E-05,1.30044068785E-06,-0.000008037,3.97118346973E-05,-6.1802104603,-30.5373563431
379.2,1.83075478555E-06,3.95125608827E-05,1.26775970491E-06,0.000000563,3.95125655339E-05,0.4440865871,31.1672364236
380.8,-1.09793963636E-06,3.99084601758E-05,1.24131820391E-06,-2.33925784026E-06,3.99084645908E-05,-1.8844949127,-32.1500805709
382.4,-2.21017638123E-06,3.93207984719E-05,1.2262575543E-06,-3.43643393553E-06,3.93208028447E-05,-2.802375344,-32.0657247315
384,3.84606837069E-06,3.99285428902E-05,0.000001206,0.00000264,3.99285470558E-05,2.1889834243,33.1069357316
385.6,4.04496230232E-07,3.92280964626E-05,0.0000012,-7.95479468424E-07,3.92281006599E-05,-0.6629129818,-32.6907474446
387.2,5.3044482803E-07,3.92436763407E-05,1.18645688711E-06,-0.000000656,3.92436804424E-05,-0.5529168958,-33.0763655408
388.8,7.74766461549E-06,0.000039712,1.2067481274E-06,6.54091648808E-06,0.000039712,5.4202831059,32.9083798274
390.4,-1.95892835414E-06,3.94207223629E-05,1.17915930599E-06,-3.13808766013E-06,3.9420726396E-05,-2.6612923667,-33.4312376288
392,9.85369695701E-06,0.000040087,1.12689437068E-06,8.72680258633E-06,0.000040087,7.7441176506,35.5731813165
393.6,0.00000245,3.89513479797E-05,1.12481668004E-06,1.32515021543E-06,3.89513516939E-05,1.1781032758,34.6290711545
395.2,2.89755667037E-06,3.94419082887E-05,1.14213983343E-06,1.75541683694E-06,3.94419120706E-05,1.5369543952,34.5333555924
396.8,1.06731241413E-05,3.96466187787E-05,1.12307817259E-06,0.00000955,3.96466224165E-05,8.5034561278,35.3019820239
398.4,0.000005359,3.91504143357E-05,1.11538171519E-06,4.24361764655E-06,3.91504179693E-05,3.8046326103,35.1005131543
400,5.05639123102E-07,3.95539163931E-05,1.11167049456E-06,-0.000000606,3.95539199657E-05,-0.5451537793,-35.5806160378
401.6,-1.70259589783E-07,3.92158984352E-05,1.07988595165E-06,-1.25014554143E-06,3.92159018355E-05,-1.1576644177,-36.3148592987
403.2,-2.23234308272E-06,3.93874206252E-05,1.08013514143E-06,-3.31247822415E-06,3.93874240123E-05,-3.0667257245,-36.4653036052
404.8,4.21692733342E-06,3.93855710414E-05,1.06935334321E-06,3.14757399021E-06,3.93855743614E-05,2.9434368071,36.831233918
406.4,3.66331701501E-06,3.93000667395E-05,1.03762288733E-06,2.62569412768E-06,3.93000698721E-05,2.5304897952,37.8751186115
408,4.05947272276E-06,3.94813294908E-05,1.0294409845E-06,0.00000303,3.94813325601E-05,2.9433758553,38.352231692
409.6,5.64533835051E-07,3.94929453871E-05,9.96917647506E-07,-4.32383812455E-07,3.94929482647E-05,-0.4337206925,-39.6150563738
411.2,-3.65136499198E-06,3.95403441248E-05,9.78404633142E-07,-4.62976962513E-06,3.95403468932E-05,-4.731957994,-40.4131455853
