x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
322,0.026188004,0.1056405932,6.68697295806E-201,0.026188004,0.1056405932,3.91627186299E+198,1.57990128957E+199
324,0.0166828581,0.1077837444,2.16806719799E-203,0.0166828581,0.1077837444,7.69480674071E+200,4.97154886834E+201
326,0.0088904829,0.1099650437,6.7842708004E-206,0.0088904829,0.1099650437,1.31045519581E+203,1.62089367716E+204
328,0.0083569405,0.1100291605,2.04890053173E-208,0.0083569405,0.1100291605,4.07874386803E+205,5.37018957892E+206
330,0.0306441793,0.1118035576,5.9720830654E-211,0.0306441793,0.1118035576,5.13123794991E+208,1.8722543786E+209
332,0.0088296408,0.1119488541,1.68003399028E-213,0.0088296408,0.1119488541,5.25563224422E+210,6.66353201445E+211
334,0.0026265539,0.1149546659,4.56139373133E-216,0.0026265539,0.1149546659,5.75822665624E+212,2.52016679937E+214
336,0.0037591157,0.1168388753,1.19526531919E-218,0.0037591157,0.1168388753,3.14500521536E+215,9.77515229982E+216
338,-0.025529755,0.1162163643,3.02286213085E-221,-0.025529755,0.1162163643,-8.44555717676E+218,-3.84477981901E+219
340,0.0220565258,0.1189950869,7.37835633694E-224,0.0220565258,0.1189950869,2.98935491184E+221,1.61281830834E+222
342,-0.0158827711,0.1204564883,1.73815369286E-226,-0.0158827711,0.1204564883,-9.1377253649E+223,-6.93026975148E+224
344,-0.0051748992,0.1233993687,3.95188219201E-229,-0.0051748992,0.1233993687,-1.30947708893E+226,-3.12255264613E+227
346,-0.0419934357,0.1241559711,8.67175636625E-232,-0.0419934357,0.1241559711,-4.84255252211E+229,-1.43190415052E+230
348,-0.0328577877,0.1263788075,1.83652739227E-234,-0.0328577877,0.1263788075,-1.78912592748E+232,-6.88190067103E+232
350,0.0023832038,0.1297866991,3.75383359813E-237,0.0023832038,0.1297866991,6.34871992402E+233,3.45744537606E+235
352,-0.0173736821,0.1306590242,7.40525278327E-240,-0.0173736821,0.1306590242,-2.34612950845E+237,-1.76444358531E+238
354,-0.01142955,0.1351537125,1.40991205299E-242,-0.01142955,0.1351537125,-8.1065694399E+239,-9.58604129413E+240
356,-0.0602396924,0.1358288665,2.59078529053E-245,-0.0602396924,0.1358288665,-2.32515186103E+243,-5.24387661374E+243
358,-0.0185153807,0.1403589155,4.59470979508E-248,-0.0185153807,0.1403589155,-4.02971712383E+245,-3.05485106635E+246
360,-0.0810388524,0.1451246538,7.86451624968E-251,-0.0810388524,0.1451246538,-1.03043658189E+249,-1.8459278222E+249
362,-0.0590955771,0.1465759361,1.29919160668E-253,-0.0590955771,0.1465759361,-4.54864215561E+251,-1.12840589823E+252
364,-0.0426064526,0.15124737,2.07138898501E-256,-0.0426064526,0.15124737,-2.0569025389E+254,-7.30235958934E+254
366,-0.0889433966,0.1543790595,3.18740597922E-259,-0.0889433966,0.1543790595,-2.79046337883E+257,-4.84513547366E+257
368,-0.0604554039,0.1621692407,4.73369604164E-262,-0.0604554039,0.1621692407,-1.27712897762E+260,-3.42635998599E+260
370,-0.0492389542,0.1654604154,6.78501194685E-265,-0.0492389542,0.1654604154,-7.25701804796E+262,-2.43884857018E+263
372,-0.0562678753,0.1687855444,9.38616382076E-268,-0.0562678753,0.1687855444,-5.99476808487E+265,-1.79845261259E+266
374,-0.008365327,0.1790619579,1.25317841897E-270,-0.008365327,0.1790619579,-6.67528814124E+267,-1.42886579712E+269
376,-0.0531333431,0.1841241495,1.61482308344E-273,-0.0531333431,0.1841241495,-3.29035073092E+271,-1.14031458825E+272
378,0.0141594955,0.194371896,2.00827996072E-276,0.0141594955,0.194371896,7.0505585609E+273,9.67858110871E+274
