x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
732.8,-8.84832461757E-06,0.000026253,9.52533301406E-07,-9.80085791897E-06,0.000026253,-10.2892548791,-27.5615173367
736,-1.526956144E-05,0.000026814,1.0072077294E-06,-1.62767691694E-05,0.000026814,-16.1602901709,-26.622752754
739.2,-1.38696569781E-05,2.65411512415E-05,9.9486894599E-07,-1.48645259241E-05,2.65411536716E-05,-14.9411899768,-26.6785854206
742.4,-1.70305229183E-05,2.64928231712E-05,9.12590468884E-07,-1.79431133872E-05,2.64928252197E-05,-19.6617365609,-29.0312226847
745.6,-1.31326675043E-05,0.000026384,9.11395455097E-07,-1.40440629594E-05,0.000026384,-15.4094064008,-28.9495022184
748.8,-0.000015173,2.6217172209E-05,9.11623228467E-07,-1.60846678548E-05,2.62171742746E-05,-17.6439864108,-28.7594880259
752,-1.41026688799E-05,0.000026569,8.54624417061E-07,-1.4957293297E-05,0.000026569,-17.5015983611,-31.0891716282
755.2,-1.37184807756E-05,2.65885960451E-05,8.20470068448E-07,-0.000014539,2.65885976949E-05,-17.7202696395,-32.4071733682
758.4,-1.27435814039E-05,2.6294634445E-05,8.38622260626E-07,-1.35822036645E-05,2.62946361879E-05,-16.1958539645,-31.3551101554
761.6,-1.12819356794E-05,2.65808132901E-05,0.000000856,-1.21379256162E-05,2.65808150864E-05,-14.1799863456,-31.053141079
764.8,-0.000009303,2.60258154951E-05,8.05226563106E-07,-1.01082474407E-05,2.60258171185E-05,-12.5532960584,-32.3214287056
768,-0.000008343,2.64387686892E-05,7.80627302732E-07,-9.12364790589E-06,2.64387701912E-05,-11.6875849384,-33.8688837355
771.2,-1.21514384297E-05,0.000025804,7.85793934168E-07,-1.29372323639E-05,0.000025804,-16.4638995051,-32.8386858475
774.4,-1.06503725987E-05,2.60181348023E-05,7.27661013076E-07,-0.000011378,2.60181361284E-05,-15.6364480264,-35.7562929726
777.6,-1.24218167031E-05,0.000026207,7.27369148193E-07,-1.31491858513E-05,0.000026207,-18.0777338219,-36.0304611426
780.8,-1.01965063045E-05,2.61151350386E-05,7.36523208232E-07,-0.000010933,2.61151363922E-05,-14.8441072739,-35.457721307
784,-9.49737258894E-06,2.63637152144E-05,7.10940425131E-07,-1.02083130141E-05,2.63637164637E-05,-14.3588866988,-37.0832394819
787.2,-9.12950744053E-06,2.58625127647E-05,6.85086779174E-07,-9.81459421971E-06,2.58625139473E-05,-14.3260598775,-37.7510666396
790.4,-9.11457492147E-06,2.6198106711E-05,6.66709220471E-07,-9.78128414194E-06,2.61981078166E-05,-14.6709897533,-39.2950104586
793.6,-7.43239333603E-06,2.61847657185E-05,6.39166283124E-07,-8.07155961915E-06,2.61847667352E-05,-12.628262523,-40.9673187732
796.8,-1.01510544318E-05,2.6122350242E-05,6.65511948964E-07,-1.08165663808E-05,2.61223513468E-05,-16.2530010131,-39.2519521968
800,-1.3531511249E-05,2.60704839064E-05,6.95137982491E-07,-1.42266492315E-05,2.60704851142E-05,-20.46593567,-37.5047712378
803.2,-1.20935779635E-05,2.57720815874E-05,6.27210049131E-07,-1.27207880127E-05,2.57720825821E-05,-20.2815436875,-41.0906868775
806.4,-1.36619024368E-05,2.5926217056E-05,6.20417293004E-07,-1.42823197298E-05,2.59262180235E-05,-23.0205055385,-41.7891812779
809.6,-1.63965151981E-05,2.57938720818E-05,6.20367853913E-07,-1.7016883052E-05,2.5793873054E-05,-27.4303108142,-41.5795313189
812.8,-1.54297940028E-05,2.57427382217E-05,6.32090710473E-07,-1.60618847132E-05,2.5742739233E-05,-25.4107273641,-40.7273700628
816,-1.4970897708E-05,2.55987463581E-05,6.27577500567E-07,-1.55984752085E-05,2.55987473607E-05,-24.8550580517,-40.790765617
819.2,-1.40127792714E-05,2.58234851534E-05,5.97253645611E-07,-0.00001461,2.58234860535E-05,-24.4620238392,-43.2379523799
822.4,-1.17512535614E-05,2.57449456722E-05,6.1052519076E-07,-1.23617787521E-05,2.57449466156E-05,-20.2477783705,-42.1691582875
