x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
494.4,1.60466330169E-06,7.19658020297E-05,1.15602448307E-07,1.48906085338E-06,7.19658020411E-05,12.880876445,622.528371843
496,8.13406773022E-06,7.84411204241E-05,1.21807213068E-07,8.01226051715E-06,7.84411204356E-05,65.7782106279,643.97804131
497.6,-1.41262974303E-06,7.38187031846E-05,1.2429607712E-07,-1.53692582015E-06,7.38187031974E-05,-12.3650388312,-593.894086323
499.2,7.6528773672E-06,7.55168735403E-05,1.16270866169E-07,7.53660650103E-06,7.55168735513E-05,64.8193889779,649.49133038
500.8,1.6002575046E-05,7.65291091748E-05,1.16120624332E-07,1.58864544217E-05,7.65291091855E-05,136.809929442,659.050115502
502.4,6.16086743324E-06,7.92594075171E-05,1.16742194086E-07,6.04412523916E-06,7.92594075276E-05,51.7732708939,678.927069491
504,5.46026746713E-06,7.94737437154E-05,1.13314111872E-07,0.000005347,7.94737437252E-05,47.1870031625,701.358060474
505.6,-0.000002035,8.29751907409E-05,1.12835539398E-07,-2.14779622658E-06,8.29751907502E-05,-19.034749495,-735.364004931
507.2,2.03266700033E-05,8.01416918454E-05,1.15648599899E-07,0.000020211,8.01416918556E-05,174.762352688,692.978589081
508.8,2.75038693282E-05,0.000084331,1.19232162749E-07,2.73846371654E-05,0.000084331,229.674917691,707.288839368
510.4,1.20645243392E-05,8.22772742507E-05,1.21693601185E-07,1.1942830738E-05,8.22772742617E-05,98.1385267734,676.102765333
512,0.000016804,8.49471420469E-05,1.19169904672E-07,1.66848015611E-05,8.49471420571E-05,140.008516471,712.82546309
513.6,1.80431620588E-05,8.36116004094E-05,0.000000121,1.79221214314E-05,8.36116004202E-05,148.066990532,690.774966762
515.2,2.51696897251E-05,8.56875255687E-05,1.21426529069E-07,2.50482631961E-05,8.56875255792E-05,206.283284124,705.677532356
516.8,2.41487320146E-05,8.86279374764E-05,1.18177552771E-07,2.40305544619E-05,8.8627937486E-05,203.342799866,749.959141138
518.4,0.000020415,9.438725008E-05,1.14775444402E-07,2.03002357297E-05,9.43872500885E-05,176.869153812,822.366819014
520,2.34281569167E-05,8.689707552E-05,0.000000116,2.33121870714E-05,8.68970755295E-05,201.019385731,749.310803823
521.6,0.000014907,0.000091929,1.20733298126E-07,1.47862922886E-05,0.000091929,122.470706243,761.422941876
523.2,2.02993175406E-05,9.51013562715E-05,1.18662603923E-07,2.01806549367E-05,9.51013562805E-05,170.067521439,801.445569565
524.8,1.0423783273E-05,9.93490849009E-05,1.13136495311E-07,1.03106467777E-05,9.93490849088E-05,91.1345781865,878.1353009
526.4,2.63454235455E-05,9.70311379625E-05,1.14063165391E-07,2.62313603801E-05,9.70311379707E-05,229.972228898,850.682789158
528,2.09710937928E-05,0.0001033509,1.1408452108E-07,0.000020857,0.0001033509,182.820676059,905.917224904
529.6,1.00445278181E-05,0.0001018419,1.11220841724E-07,9.93330697641E-06,0.0001018419,89.311560877,915.673031818
531.2,4.48525730501E-06,0.0001041608,1.09066141544E-07,4.37619116347E-06,0.0001041608,40.1241952956,955.024432988
532.8,-1.33726595647E-06,0.0001026387,1.09677062124E-07,-1.44694301859E-06,0.0001026387,-13.1927587279,-935.826322914
534.4,2.91076655401E-05,0.0001027365,1.05411495532E-07,2.90022540446E-05,0.0001027365,275.133692944,974.628223176
536,0.000019122,0.0001072685,1.00553411458E-07,1.90214125517E-05,0.0001072685,189.167252268,1066.78360984
537.6,2.20945503799E-05,0.0001152191,9.91506685415E-08,2.19953997114E-05,0.0001152191,221.838138209,1162.063003
539.2,1.61523016608E-05,0.0001030326,9.96485100047E-08,1.60526531508E-05,0.0001030326,161.09275643,1033.96224593
540.8,1.7049915457E-05,0.0001023674,9.92380632099E-08,1.69506773938E-05,0.0001023674,170.808224642,1031.5354822
542.4,5.93957785974E-06,0.0001065456,9.45374475855E-08,0.000005845,0.0001065456,61.8277789537,1127.02003897
544,6.85773542626E-06,0.0001122096,9.58485419605E-08,6.7618868843E-06,0.0001122096,70.5476238448,1170.69685684
545.6,4.24726885718E-06,0.0001113191,9.8900199022E-08,4.14836865816E-06,0.0001113191,41.9449980807,1125.57019528
547.2,1.99531444894E-05,0.000115294,9.64487807712E-08,1.98566957087E-05,0.000115294,205.878141226,1195.39274433
548.8,1.56296823959E-05,0.0001097794,9.53271373309E-08,1.55343552586E-05,0.0001097794,162.958373592,1151.60791275
