x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
180,-0.0004967662,0.0036410864,2.74690467032E-19,-0.0004967662,0.0036410864,-1808458019670000,-1.32552426258E+016
184,-0.002308425,0.0035943596,4.76328595405E-20,-0.002308425,0.0035943596,-4.84628691794E+016,-7.54607442336E+016
188,-0.0026838938,0.0036273224,7.94777991034E-21,-0.0026838938,0.0036273224,-3.37691006744E+017,-4.56403087516E+017
192,-0.0035092342,0.0035973983,1.2760306946E-21,-0.0035092342,0.0035973983,-2.75011736838E+018,-2.81930299833E+018
196,-0.0036425109,0.0036361235,1.97129909226E-22,-0.0036425109,0.0036361235,-1.84777183614E+019,-1.84459588782E+019
200,-0.0031045728,0.003567006,2.9303536329E-23,-0.0031045728,0.003567006,-1.05945330029E+020,-1.21729328087E+020
204,-0.0026598803,0.0036178569,4.19144389392E-24,-0.0026598803,0.0036178569,-6.34597613077E+020,-8.63169084779E+020
208,-0.0019806176,0.0036657317,5.76877222769E-25,-0.0019806176,0.0036657317,-3.43334330493E+021,-6.35450446246E+021
212,-0.0025216016,0.003597271,7.63975159376E-26,-0.0025216016,0.003597271,-3.30063301526E+022,-4.70870330085E+022
216,-0.0014213185,0.0036605248,9.73534160308E-27,-0.0014213185,0.0036605248,-1.45995747723E+023,-3.76005700451E+023
